Apartment ID,Location,Price,Size (sqft),Bedrooms,Bathrooms,Rooms,Has Balcony,Has Parking,Floor Level,Sale Date,Condition,Owner Name,Email,Phone,Has Elevator
030b81d4-33a0-4a9f-afd8-1a4db4304498,Seattle,,3754.0,3.0,3.0,3.0,False,,Second,2024-07-09,New,Lisa Johnson,dwilliams@example.net,413.979.1949x4110,True
fa38d747-a481-4731-af2c-f18fc7d25165,Austin,,3031.0,4.0,,5.0,True,False,Penthouse,2023-07-04,Renovated,Allison Ramirez,mitchellmorgan@example.org,611.296.1840x9789,
7f2d9db6-dbb6-4643-8ea9-d0a6f44cc7ef,Los Angeles,232400.0,,,,7.0,False,False,First,2024-07-20,New,Briana Wells,jwilliams@example.org,001-687-208-8711,False
0f842bce-afba-4f5a-98fb-1329c1bf1150,Miami,553536.0,,2.0,,,,True,Ground,2021-10-16,,Michael Brown,dharvey@example.org,+1-698-600-4861x7602,
edbbefd5-15d0-44b1-94da-57e3f8cf76e4,Dallas,483232.0,487.0,,1.0,,,False,,2020-04-01,Needs Renovation,John Stanton,houstonamy@example.org,+1-401-778-9569x5474,False
e8588c5b-a316-47ff-a922-30a2cc34e710,Miami,,,,,5.0,False,True,Third,2024-06-13,Renovated,Mary Jensen,daniel16@example.net,(808)285-2827,
91f7b5ec-bb66-4fc7-afc5-c1caab104305,Seattle,,2634.0,1.0,,,,False,Penthouse,2022-11-21,Old,Kayla Thomas,frances22@example.com,+1-529-876-9387x1332,True
4a667f0d-7b2d-4776-af9c-d87bfaf1cc31,Chicago,,,5.0,2.0,8.0,False,True,Ground,2021-08-05,,Andrew Davis,,291.779.9156x7332,True
73f53c52-37de-41a8-b6d6-17b8500b0e35,Los Angeles,,,3.0,,9.0,False,,First,2021-02-26,,James Williams,jordan34@example.com,+1-439-368-5218,
340e2c07-2494-4a8f-857e-6a7d34549e84,New York,715778.0,2358.0,5.0,,,,False,,2021-06-01,Renovated,Nichole Hall,douglasabbott@example.org,,True
ab783cf1-0ca3-443b-9dfa-b25d12b77b1a,Boston,,,2.0,,,,False,,2020-06-14,Needs Renovation,Juan Garcia,hernandezmichael@example.org,,
6497a924-7124-4e3d-9dc2-05e8cf44bad9,Houston,,,,,,True,,Penthouse,2022-12-16,Renovated,Lorraine Cooper,lmason@example.org,458-319-4158x81161,False
8c30607b-22ba-4c2a-a997-aebac34a2c5d,,425075.0,3129.0,3.0,,7.0,True,True,Ground,2022-01-18,Old,Cassie Grant,hobrian@example.com,896-711-7742x59451,
5979c3ce-6af7-4a75-b5e6-1f343edcb403,Chicago,834235.0,2875.0,3.0,,,False,,Second,2023-04-14,Renovated,Ethan Bradshaw,hhart@example.net,530-741-5168,
7a9301f3-cce8-4556-bc8a-735e0a7688b2,Seattle,,,3.0,,,False,True,,2021-11-17,Old,Cheyenne Hoover,,866.852.5649x7543,False
177f17a8-a463-4af3-85ef-689802610679,Seattle,647065.0,,,,10.0,True,True,Penthouse,2024-02-18,New,Jacqueline Rios,kristen72@example.net,001-284-543-3784,
5dd2d6d7-fdf3-459c-882e-140c6ec307ce,Houston,,,4.0,1.0,,,True,Penthouse,2023-10-25,Old,Thomas Schultz,fgregory@example.com,483.624.5042x2896,True
bc249c47-3128-460a-ac01-36b4e45870ec,Seattle,444160.0,2316.0,2.0,,6.0,False,False,First,2024-07-11,Old,Eddie Harris,sarah56@example.com,,False
8acb62b1-c6ed-4426-8864-fd7b2ac6b0c9,Austin,409532.0,2847.0,,3.0,,True,,Ground,2020-12-04,Renovated,Jason Sutton,vasquezrussell@example.net,,
23b91729-50fd-4889-84a3-b93276082935,,,,3.0,2.0,9.0,True,False,Second,2022-06-13,,Erika Cuevas,karen87@example.org,001-734-911-7310x97794,
00c2822e-9840-43d2-b6b5-51c1f7403f8d,San Francisco,172303.0,2489.0,,2.0,,True,False,Ground,2023-06-26,Needs Renovation,Tommy Griffin,martinhall@example.net,001-489-975-8646,False
1474f240-c018-4c65-9267-f55c0ababa13,Houston,402439.0,,,,,,,Penthouse,2024-03-25,Renovated,Karen Brown,thomashoward@example.org,869.251.8246x386,False
94a38e95-77dd-4a53-a9bc-1610ea639663,New York,638588.0,,,3.0,8.0,False,True,First,2020-09-17,New,David Schroeder,nicole17@example.org,+1-330-333-7469,False
713a2c2d-8c14-496a-a148-d519e59bf84f,New York,,1229.0,,1.0,,,False,,2021-10-27,Needs Renovation,Jamie Reyes,jodi73@example.net,301-532-5245x859,
8164361b-a3e5-4a09-baa6-204d4bb7384f,Los Angeles,501210.0,,5.0,,7.0,True,False,First,2024-10-02,Renovated,Ana Wilson,rubiodavid@example.net,,
4151a444-684e-418f-8702-3055662fb4e3,New York,482376.0,3116.0,5.0,,,True,,Penthouse,2021-06-08,New,Dustin Dominguez,lisadominguez@example.org,608-633-5002x70882,True
3c900b54-a6ee-470a-9f6a-9a1f100d68e2,Dallas,,,4.0,2.0,3.0,True,,Third,2020-01-02,Old,Mr. Dustin Shea MD,mschmidt@example.org,5104448083,True
b85ab9fb-4fc5-4bc7-b1c6-2bd3ba43d217,Miami,,,,,,,,Penthouse,2024-11-28,Needs Renovation,Donna Morris,,001-438-764-5705x779,False
fc314c48-dbcd-4fa1-8dde-2d41356f1fc8,Chicago,476854.0,3482.0,,,3.0,True,True,Ground,2020-08-06,Renovated,Richard Holden,williamsnathan@example.org,(415)883-1553,
b827d6ba-90dc-44f3-b811-70ba5c6a09fc,Los Angeles,,1277.0,3.0,1.0,,True,False,,2023-11-02,Old,Julia Gaines,jonesbeth@example.org,001-832-436-2409x18088,
78498bb4-aec7-4ff4-a21b-eac2b89cd231,New York,608771.0,,4.0,1.0,,True,False,First,2022-11-04,New,Taylor Pena,mooreanthony@example.net,(970)480-2210,False
064b61bd-472c-4386-927d-5f6d4b577f8d,Boston,873504.0,,1.0,4.0,6.0,False,False,First,2021-06-20,,Amber Reed,dwong@example.net,,False
bbd2230b-96e7-465a-b83c-377b3f603f7f,San Francisco,938778.0,,,,4.0,,,Ground,2023-01-06,,Andrea Chandler,lsmall@example.com,001-538-741-7530x3387,
6b00e4d6-aff4-498c-bbb0-d7a1ef8149ee,Chicago,,,,,8.0,False,,Second,2021-05-21,Renovated,Shane Snyder,stephenbrandt@example.net,,True
45569448-24c1-457f-a6b0-601cd7b277e7,Houston,749863.0,,,1.0,,False,False,Penthouse,2024-03-16,New,Carlos Holland,rvance@example.net,603.809.1379,True
5961e008-aa53-4021-91d3-0003a3ca1a6a,Chicago,,3612.0,3.0,,,False,,,2021-02-14,New,Matthew Juarez,isloan@example.com,001-352-374-6340x928,False
2f692ec9-1ce2-4626-9a55-c0b3f120da27,New York,913204.0,,,,,,True,First,2024-07-09,New,Zachary Mathis,,(294)454-3547,
5dad4bcf-b41e-4e04-a7c5-d6a60a54b238,,,2686.0,2.0,,5.0,False,False,Penthouse,2021-05-03,Renovated,Jamie Ewing,aaronsmith@example.com,(357)405-0449x38582,False
8c0095f2-b859-4b0a-808d-39a422268456,Houston,,,,,,True,,Ground,2022-05-07,Renovated,Rachel Gonzalez,michellerowe@example.com,+1-590-547-6034x78976,True
cd4200c5-82f0-4ab6-84b0-d448ac94c575,New York,,,,,3.0,False,False,First,2020-04-02,New,Kevin Brown,andrewsmelissa@example.com,,False
37e5deb2-985e-40ba-8c04-3b4656eaf6b9,Houston,382222.0,1383.0,,2.0,,,True,Ground,2024-05-29,Old,Timothy Cole,piercemichele@example.com,,
1a5774ca-1a4d-4fad-bf8a-51b7339f1883,Houston,,,2.0,,10.0,True,,Penthouse,2024-04-29,New,Justin Miller,,227.255.0631,False
143025ba-dcf4-448f-9299-3ac0a71becda,,810263.0,1540.0,1.0,4.0,9.0,False,True,Ground,2024-08-07,New,Nicole Nielsen,hawkinsdebra@example.net,+1-449-945-7603x9880,
db9b10cd-cb4d-48ca-a33d-025472779aac,Houston,,2542.0,5.0,,5.0,,True,,2020-09-16,Needs Renovation,Rebecca Hernandez,,622-777-1912x830,True
63640954-ab46-4de4-92a9-e9ab08ba7807,Houston,,,,4.0,,False,True,Second,2020-02-18,,John Ward,baldwinkim@example.org,,True
73cc17de-71cf-4c8b-9c17-934f28381849,New York,864935.0,,,2.0,,False,,First,2023-05-05,New,Brittany Davies,april28@example.net,(216)991-3423,False
cd2b2aee-637c-4a6d-85e5-c18026c52114,Miami,,,4.0,4.0,,False,False,Ground,2023-06-11,,James Smith,juliejohnson@example.com,+1-537-367-8201x929,
804642b0-9f12-4aef-a63e-d93dcd43375e,Dallas,507944.0,,3.0,,,False,True,Ground,2021-10-15,Needs Renovation,Brenda Morse,karinahernandez@example.org,,
c5813344-5888-4a91-839a-d447b46f9d1c,Los Angeles,,2028.0,,1.0,,,,Ground,2023-01-27,Needs Renovation,Barry Madden,,001-353-662-2996,True
edc712d5-27c6-4861-8667-868625cd1e72,Miami,482784.0,,,3.0,8.0,,,Ground,2021-09-05,New,Rodney Evans,kristenstephens@example.com,(448)356-3476x310,False
f14a708f-afc8-43e8-ae83-aeadb39b409a,Austin,,419.0,2.0,,5.0,True,False,,2020-01-27,New,Whitney Mullins,timothy23@example.com,291.693.8436x0144,
6ad8622f-c17c-4829-b1d6-3f83d33f0337,Austin,,3801.0,,,,True,False,Penthouse,2020-05-21,,Michele Ramirez,hstanley@example.com,5096577700,True
ee769cd4-90f6-4c6a-b513-3a3c4bd92eff,Boston,995519.0,,4.0,3.0,,,False,First,2022-07-31,Old,Lisa Charles,,(310)980-9090,True
b2913cbb-e56e-4cba-9e6c-c50acc1ddc29,Miami,,,5.0,4.0,,,False,First,2021-09-03,Renovated,Dr. Shannon Rice,ygreen@example.com,+1-514-873-9829,False
e8ce7263-b8bc-4ef4-9a76-7651456187d1,Miami,179089.0,,,1.0,,,,First,2021-01-30,Old,Gerald Luna,mking@example.com,376-460-8669x275,
2be110a3-3efa-48df-bfa2-e13e43b7544d,Austin,666478.0,1195.0,3.0,4.0,6.0,,False,Ground,2023-12-01,Old,William Obrien,,,True
240734e7-8be3-41df-93e7-0329eda518fe,,,3339.0,3.0,,,,True,Third,2022-10-01,Renovated,Ashlee Garcia,joyce39@example.com,211-824-2336,
b059fa28-86d3-4549-9743-712dbbb0d21f,Houston,,3043.0,3.0,,4.0,,False,Penthouse,2024-03-21,Old,Nathaniel Williams,hbrown@example.org,589-446-9523x60273,True
d78d6819-d8cc-46fe-b932-29cbe42e0eed,Seattle,,2246.0,1.0,,2.0,True,True,,2024-01-05,New,Mark Price,stephanie88@example.net,(341)679-7070,True
0152844d-a80b-43ec-ac26-4e9741d96899,Seattle,473946.0,2459.0,5.0,,7.0,,,Ground,2024-09-23,Needs Renovation,Valerie Smith,nicholas24@example.net,+1-922-880-8674x51295,False
b840b7ab-029b-4010-87a9-992c8d575c98,Los Angeles,,,2.0,1.0,10.0,,True,Third,2022-03-31,,Gregory Gutierrez,kimberly36@example.net,(911)995-9863,
99c17336-471e-4de1-a0cc-ff5a7a7e903b,Boston,,,4.0,3.0,3.0,,True,Second,2022-11-28,Renovated,Dr. Tara Camacho MD,guerrerowesley@example.net,,True
adce2037-f827-4519-919d-2646b8864b38,San Francisco,606934.0,,4.0,4.0,,True,,Ground,2022-09-21,New,Jerome Pierce,nancy18@example.com,(679)775-4692x01208,False
92236560-3c72-4dca-b794-ad9c757ff666,Chicago,330537.0,1020.0,,,10.0,,False,First,2022-12-31,Needs Renovation,Michael Powers,wadesarah@example.com,754-729-7893x084,
c6a93004-2694-42a8-9f5a-6d6467585685,Miami,,,2.0,2.0,5.0,True,,,2022-03-17,Old,Rodney Garrett,englishtyler@example.com,341-709-6739,True
aabf8dfd-3f35-47d3-ab69-4464848cccdf,Dallas,,1074.0,,2.0,,False,,Third,2024-03-18,New,Maria Fitzpatrick,flogan@example.com,628.662.8591x3252,False
4cc34467-82fb-4066-a06f-ee6f84f1dd48,Dallas,523892.0,2204.0,4.0,4.0,,,,,2021-05-02,,Mr. Jason Smith,david07@example.org,985.901.8030x263,
be773e85-be95-4895-baf0-f53c37b9ab0f,Austin,,,2.0,,,False,,,2020-04-13,New,Paul Estrada,lstark@example.com,770.362.7440x92831,True
f6310e60-c26f-4a7f-a0df-98d92f5f4706,New York,,,1.0,1.0,2.0,,True,Penthouse,2020-01-30,New,Donna Lewis,erinramirez@example.com,375.510.9023x55787,False
d8572bd0-e9ed-493e-81db-5ac7dd79c51a,New York,468628.0,,4.0,3.0,,True,,Ground,2023-02-04,Renovated,Jessica Johnson,aimee77@example.net,+1-718-570-9129x182,True
cd2cb559-8132-4916-a258-9ba5a48ff198,San Francisco,,2282.0,5.0,,6.0,,False,,2023-08-13,Needs Renovation,Brandon Gill,carolynfox@example.net,255.271.7617,
3ad75add-418f-4250-bb59-72e5e4c668f4,Los Angeles,584756.0,2126.0,4.0,3.0,3.0,True,,Penthouse,2024-05-05,,Adrian Brown,woodsstephanie@example.net,(682)222-8483x68584,False
709f64bb-cbb8-4398-b266-d26783f436bb,Austin,,,3.0,4.0,2.0,True,False,Ground,2024-03-01,,Elizabeth Simpson,edward41@example.com,+1-998-717-2078x9057,True
c6c9d7cd-c381-4845-98d8-f3e074b78c15,Seattle,678713.0,681.0,1.0,3.0,10.0,False,True,First,2020-01-15,Renovated,Amanda Wilson,bensonjason@example.com,(311)747-8088x43909,
c4fc88d3-e497-4835-8551-ee29358cb7a6,Dallas,149169.0,2840.0,,,2.0,True,True,First,2022-11-05,New,Linda Perry,kennethneal@example.net,277-553-7370x966,False
9e5b61f6-2b4f-4139-b490-a6e2396a7086,Seattle,,,1.0,1.0,,True,False,Ground,2023-04-03,,Steven Paul,robertnguyen@example.net,361.706.2350x29532,
dba0741b-b3d2-4935-95aa-ed1cacc744fb,Dallas,750069.0,,4.0,,8.0,False,False,Ground,2021-02-18,New,Matthew Wang,rebecca87@example.org,,False
b27b0866-3fa9-4816-b082-28a51aae26fd,Houston,,1794.0,,3.0,,False,,Penthouse,2024-10-15,,George Cooper,uthomas@example.net,(538)424-7231,False
e2e0b95e-cbe6-4530-908e-b37edfe78335,Seattle,394283.0,,5.0,,9.0,,True,Penthouse,2023-05-07,Needs Renovation,Michelle Gibson,nguyenkellie@example.net,(935)456-2310x83957,False
9d2bfb26-498c-4bb6-9776-d917c8f37199,Miami,,1577.0,,,7.0,False,True,Second,2024-09-05,New,Mrs. Cheyenne Brown,woodskevin@example.com,,False
93e64cdf-87eb-4286-9e46-27ac3b02cc86,Miami,190173.0,3495.0,1.0,,,True,True,,2024-01-06,Old,Kimberly Yang,adammckenzie@example.net,576.715.3372,False
15bd1ec4-885c-4882-a140-5e71b80ebacb,Seattle,532082.0,3242.0,,2.0,,False,True,First,2024-06-07,Old,Holly Wagner,fernandezgary@example.org,513-324-5727x551,False
0e987a85-ac8f-4e96-b3a8-70863cc231d7,San Francisco,696301.0,,4.0,,,,True,Penthouse,2023-12-27,,Jeffrey Hill,michaelwalls@example.org,+1-499-581-8113x592,False
bbb9a913-4ecf-45c1-bf97-c8b90d921c20,San Francisco,306270.0,725.0,4.0,3.0,,False,True,First,2020-02-20,Old,Arthur Stone,,652-541-0186,
3f767459-20df-438a-b64a-d6427baa1d4d,New York,,,5.0,,,True,,,2022-10-07,Old,Maria Woods,georgemorgan@example.com,813.398.5051x79327,
1fc4512b-82f1-4c88-9a4a-c2c50d96413a,Dallas,,,3.0,1.0,3.0,False,True,Second,2021-04-28,Needs Renovation,Timothy Gallegos,shane14@example.org,929.643.2762x5399,
3a1aa2ff-919a-470a-baef-206f3624fc0a,Boston,749539.0,,3.0,3.0,,False,False,Third,2022-06-15,New,Mrs. Jessica Huffman,ramirezrobert@example.com,327.811.2913x3179,
59d7c204-473e-4b6b-9473-eae43203e16b,San Francisco,320175.0,,3.0,,7.0,,False,Penthouse,2022-06-10,Renovated,Emily Green,robert98@example.com,+1-927-549-5815,False
bd3d2cc7-5ceb-4a21-9f8f-8748179e90b9,Miami,889970.0,,4.0,,,,False,,2022-11-19,New,Angela Carter,brianwilliams@example.net,550.496.5603,False
1ba70e04-f777-4733-aa0d-42d364899d50,Los Angeles,,581.0,4.0,,7.0,True,True,Ground,2024-09-30,,Stephanie Wang,roberthowell@example.com,001-998-997-9789x2276,False
eb22f831-4eb2-44f5-81ff-195171e06e34,San Francisco,,568.0,,2.0,,,False,,2023-09-09,,Jamie Oliver,vnguyen@example.net,885.993.1771,True
c00c5a39-accf-4ff2-bf6d-a5531c1fa8e5,,,1024.0,,3.0,7.0,True,True,Third,2024-07-07,Needs Renovation,Mary Reynolds,danielsshane@example.net,(716)686-8216,False
84950186-e90f-41fe-b0c6-b8630ee75fdc,,,3853.0,3.0,1.0,,True,True,Third,2023-04-16,New,Sheila Martin,jacob10@example.net,+1-737-429-7585x134,True
797aff70-0029-4416-91f3-af4bd7b2e202,Chicago,426829.0,1796.0,5.0,,4.0,,,Penthouse,2024-03-24,Old,Mark Powell,scott40@example.net,843-562-4198x530,False
efbe836f-f865-40c2-b148-184fc4623cdd,Seattle,754399.0,2895.0,3.0,4.0,,False,False,Ground,2020-07-12,Old,Jeffrey Martin,friedmananna@example.net,+1-352-393-1523x610,True
ef932bd0-6d81-4674-b518-fc3c2f1f643d,Dallas,873798.0,2140.0,5.0,,,True,True,Penthouse,2021-03-09,New,Lauren Phillips,amandaadams@example.com,+1-772-689-3976,True
f29a3913-f765-45c4-a6d2-0925edf9feed,Houston,670629.0,,,2.0,10.0,True,True,First,2024-01-30,Needs Renovation,Angela Fox,geraldlove@example.net,+1-348-232-6457x3005,True
807c3a3c-38ab-4abc-be5a-bbd862fb79c2,New York,708257.0,,,,,,True,,2021-09-25,,Gregory Hanna,gwilliams@example.net,453.748.6998,True
3937af61-07dc-4107-8c58-e46cef5a57db,New York,,3638.0,,3.0,,,False,Third,2022-11-16,Needs Renovation,Samantha Knox,jilldavidson@example.net,+1-917-269-8776x079,True
fcf45ae0-94ab-453d-86ce-21ade85669a8,Boston,704035.0,,,,8.0,False,True,Third,2021-04-10,Needs Renovation,John Anderson,halljames@example.net,001-883-643-2655,True
d262ae05-1fd4-4305-9352-2233032ff047,Dallas,,1730.0,,1.0,10.0,False,False,Second,2024-04-06,Old,Christopher Cunningham,daniel41@example.net,(402)480-9207x4185,True
f05c0cff-13b3-4f2f-87d2-3b5a27b101e0,Miami,263323.0,625.0,,1.0,2.0,True,True,Penthouse,2024-10-18,Renovated,David Brooks,cheyenne46@example.org,935-436-8600x26211,False
a235b258-18ae-4c2c-852c-24975c58f4a9,Dallas,,,3.0,,10.0,,,Ground,2020-10-22,Old,Jessica Harris,jameschad@example.org,(929)816-6678,True
8129ee0d-f7fc-4493-9f3c-0f14fd300fc4,Boston,493858.0,3604.0,,,,True,False,Third,2024-03-15,,Tina Koch,christopher80@example.org,(428)879-2976,
46c8a57c-02bf-4758-a0f2-a2de5920b747,Dallas,,3827.0,,4.0,,True,,Second,2022-12-23,Old,Angela Lopez,matthewpatterson@example.org,001-832-406-4541x639,
7dac8229-80a3-45be-b78f-89b3aaf24a4d,Miami,,605.0,,,3.0,True,True,First,2021-08-09,New,Candace Smith,stevensashley@example.org,001-865-597-0565,
643ebf3a-7d83-403b-915f-d100bafd2436,Chicago,,2025.0,,4.0,,True,True,First,2024-04-06,Needs Renovation,Pam Wood,shelia70@example.net,310.481.1770x3277,
54160859-6ae2-42a8-9df5-b01a22577b52,Boston,,,5.0,2.0,5.0,True,,Second,2023-06-25,,Larry Haney,josefields@example.org,,False
cc34f65c-f3e0-434c-952d-047ea9c1024c,Boston,,1749.0,,,4.0,False,True,Penthouse,2023-04-11,,Andrew Alvarado,,258-519-7642x5043,False
79c740c9-955b-4781-90ac-f6413b42f500,Miami,807113.0,,4.0,,8.0,,,Ground,2023-07-17,New,Kristin Andrews,gomezkelly@example.org,580.718.3129x2629,
d4503e19-c836-4e81-81f4-777f30725628,Austin,252957.0,,,1.0,,True,True,,2021-05-22,,Melinda Williams MD,jenniferwilson@example.com,412.359.0634,False
4f1d9db3-cacc-4932-855b-38fd43e66fd4,San Francisco,,,5.0,3.0,,,True,Third,2024-08-04,,Michael Huff,jaime37@example.net,487.806.1629x6697,
688ff969-f00a-4e52-bc45-a7361b781836,New York,,,,1.0,2.0,True,,First,2021-11-26,Old,Mindy Sanchez,george27@example.com,(373)922-5985x21991,False
651eb14f-f6fe-4b28-a17a-9e1cc076304b,Chicago,510035.0,1159.0,2.0,,10.0,False,False,First,2024-06-12,Old,Tommy Grant,kathycampos@example.net,(610)830-3713,False
345a8c67-29bf-4d46-816c-7a139a8f6aa9,,431817.0,,2.0,,,False,,Ground,2020-08-15,Old,Allen Jordan,hernandezcharles@example.org,(902)453-5215x55412,False
c72ad899-064c-4a35-a5f5-a77f7963845f,New York,,,,,6.0,,,Penthouse,2021-04-24,Old,Karen Gonzalez,ericksoncarl@example.org,878-323-8556x8291,False
fd45caba-494b-4380-b9e9-786f0d72670e,New York,989751.0,,,2.0,5.0,,False,First,2021-06-01,Old,Virginia Johnson,michellemoore@example.org,254-470-1576x07494,True
e8dabadd-47fc-421a-985e-9cfa8ad68f39,Dallas,101381.0,905.0,4.0,1.0,,True,True,,2021-04-30,,Ashley Dunn,trevinoterri@example.org,+1-399-769-0043x94001,
0838f1b5-c29e-4afd-9086-d01f4353dbd0,Miami,,,,,4.0,True,,Ground,2023-11-07,Old,Julie Ramsey,,+1-813-895-0527x5834,False
f6b4e29e-5abb-460d-9231-3c67b46010e5,Seattle,779415.0,,,3.0,,True,True,,2020-03-31,New,Kelsey Jones,harrydiaz@example.com,678-860-9738x10807,True
555594d8-2374-44d3-add1-4c7622c6e19c,,,1492.0,,,,,False,Second,2022-08-11,New,Benjamin Stewart,donaldsmith@example.com,(591)648-0641,True
3e5bf5ad-2596-4bd4-829d-1f9cdca529b2,Los Angeles,,,,,8.0,False,True,Third,2023-11-23,,Kevin Hughes,bakerpeter@example.net,513-759-7863x5580,True
3133063e-b38f-4112-b675-eedab11b6587,Boston,586590.0,3218.0,,,8.0,,,Penthouse,2020-12-20,Needs Renovation,Jennifer Hanson,stonechristian@example.net,970.832.7283x2004,True
5773a3d7-1d0e-424a-8ce1-d0f6456d3d9c,Dallas,900294.0,,,,10.0,False,,Second,2024-06-05,,Joseph Smith,maryvasquez@example.org,(318)979-3127x31524,
9be549b6-639f-41b3-bb54-7d42d50ed9d2,San Francisco,,,,,,False,True,Third,2024-08-04,Needs Renovation,Laura Miller,dpena@example.org,001-319-577-4855x26505,
33480dcb-ebfc-4b68-8ebf-10ca35d5a03c,San Francisco,305980.0,,3.0,3.0,8.0,,True,Second,2023-06-25,Needs Renovation,Melanie Smith,jennifer83@example.org,+1-313-241-4786x14472,False
79011b4a-6ac7-482d-a3dd-26bc72bc9dd3,Boston,,2841.0,3.0,1.0,,,True,Second,2022-10-18,Renovated,Denise Howard,denise33@example.net,5414722174,True
4853d884-60dd-4147-8b7f-196d03588ec3,Austin,,,,,,True,True,Ground,2023-03-31,Old,Chelsea Long,michael64@example.org,864.776.6794,False
ffa4f73a-41cb-4085-80f2-827a98800008,Seattle,681239.0,,5.0,3.0,,False,,Penthouse,2021-08-06,New,Barbara Nelson,bailey04@example.com,632-525-4136,True
05321ccd-0d80-4d10-9dde-99df454552b9,Dallas,839977.0,806.0,,,5.0,False,False,Second,2024-05-20,Renovated,Jennifer Wheeler,jason29@example.net,(460)841-7192x308,False
98681bf6-71fc-4064-b95f-7acfdeec1989,Seattle,398395.0,1391.0,2.0,1.0,5.0,True,True,Penthouse,2022-07-15,Old,Scott Todd,hartmarc@example.net,3709649686,True
31637bcf-c7e7-41a8-bfb4-4ad48b9b54a7,Dallas,650790.0,3413.0,3.0,,,False,,First,2020-12-19,New,Stephanie Ramos,whitelynn@example.org,(523)488-8157,False
528a5935-4d49-452b-a155-3ec9cf5cebf5,New York,,,5.0,2.0,,True,True,First,2021-02-19,New,Jasmin Smith,joshua75@example.net,+1-803-965-3025x1886,True
d94ddbd5-c69b-4336-a013-3e253d256009,Seattle,503035.0,,,3.0,10.0,True,,First,2023-01-02,New,Ryan Cannon,cassandra35@example.com,+1-330-380-2938x57998,
7964f7c4-8f9f-40b9-af2a-e056f8890c7e,Miami,201585.0,,1.0,,,True,,Penthouse,2020-03-13,,Sheena Mendoza,christopherfletcher@example.net,001-432-925-7354x31727,False
b1f4f4d5-e033-4e1c-a916-4c496aa76e33,San Francisco,,,4.0,,,True,,First,2021-01-18,Renovated,Julie Nelson,brandon46@example.org,(705)404-7397,
dc2bc819-e269-4754-81cd-a61599860d3b,San Francisco,179284.0,2665.0,4.0,4.0,10.0,True,,First,2022-12-12,Renovated,Lydia Adams,dylan26@example.com,369-876-6206x230,
ee2c8acd-e65f-456f-868b-302c6e5bcb18,Austin,391006.0,,,,,False,True,Ground,2021-10-22,Renovated,Patricia Johnson,mperkins@example.org,863-279-1013x38057,
7654cdb2-94a3-49f7-b3ba-a5b57541e76c,Dallas,169842.0,3556.0,,,,True,True,,2020-01-03,Needs Renovation,Jessica Nelson,fbaker@example.net,,True
e8148a7f-18c2-41ae-8fc3-394b06dc5f35,Dallas,,1903.0,,1.0,,,,Penthouse,2024-08-16,,Stacy Castillo,matthewmendoza@example.org,+1-864-580-0928x513,True
089217f4-32cd-418d-9d3d-7ee3bb80b066,Boston,432151.0,,1.0,,,False,True,,2024-01-10,Old,Nancy Martin,tarawheeler@example.net,001-256-274-3849x2035,True
05c5384a-a4b3-4229-b58a-802608f7caef,Austin,790545.0,687.0,,2.0,3.0,False,,Penthouse,2021-09-21,Needs Renovation,Edward Pratt,esparzatony@example.com,(972)770-6693,True
e027d93f-6561-4822-9989-89471229eb15,Chicago,981449.0,2177.0,4.0,2.0,5.0,False,True,Penthouse,2022-10-28,Needs Renovation,Ashley Gonzales,michellezimmerman@example.org,,
9128803d-b71c-4e20-b7ab-cc606ca2dbed,San Francisco,669461.0,844.0,2.0,1.0,,,True,Penthouse,2020-07-13,Old,Dwayne Waller,vasquezmatthew@example.com,531-481-7461x869,
015dc94c-dfd0-4dd8-8b62-6280f3da3d92,,781686.0,,5.0,,7.0,,,Second,2022-08-16,Needs Renovation,Aaron Coleman,jamiebrown@example.net,001-483-721-6205x8252,True
6a7b3f77-cd7c-4137-b4c5-9d17dcad7cf9,Boston,917122.0,1864.0,4.0,1.0,10.0,,,,2023-01-05,Renovated,Brittany Arellano,chad09@example.org,787-619-8904,
b1a40a42-b379-4d7a-bf1c-d6379abe9da9,Austin,,,3.0,,3.0,,False,Second,2020-12-12,New,Angela Hanson,kmoore@example.org,916-283-8212,
0b2433e9-8125-4960-84bc-8a5e768a6712,Houston,113810.0,3538.0,,1.0,,False,,First,2023-06-22,,Christopher Johnson,adam55@example.net,,True
abb73c43-4701-4bba-9b34-c8c85037f6c9,Seattle,749762.0,,,,,True,True,,2020-05-06,Old,Theodore Carrillo,jhorton@example.org,699.872.4343,
33594398-3010-4ebe-9056-df576c829950,Los Angeles,693414.0,1699.0,5.0,,,True,False,,2020-04-06,New,Eric Robbins,afloyd@example.net,+1-499-344-1853,True
f8cc5d94-4428-4b30-8ca1-99f05e2763f7,New York,,1331.0,3.0,2.0,5.0,True,False,First,2023-07-23,Old,Emily Thompson,lindsay05@example.com,686-606-4413x97321,
12f774bf-f2b3-48c1-a726-43334af4eacc,Los Angeles,900358.0,,4.0,2.0,,False,,Third,2021-06-13,New,Samantha Warner,davisbrian@example.org,(279)420-4939,
18ec7d01-00bf-4273-8494-df3531dd9809,Boston,,782.0,4.0,3.0,,False,True,Second,2022-02-27,Needs Renovation,Monica Buchanan,nicolesingleton@example.net,,True
5ae8a4ec-f26b-4d11-826a-66db0aeef698,Chicago,612386.0,,1.0,,,True,False,Third,2022-05-23,New,Jeffrey Chase,bonderin@example.com,001-431-631-9764x8272,
